Epoch,Loss,Accuracy,F1,AUC
66,0.00223428662866354,0.997545008183306,0.9975429975429976,0.9999383908218397
67,0.002207854064181447,0.9983633387888707,0.9983660130718954,0.99999464268016
68,0.002301469910889864,0.9967266775777414,0.9967266775777414,0.9999517841214397
69,0.0020050310995429754,0.9983633387888707,0.9983606557377049,1.0
70,0.002248716074973345,0.9967266775777414,0.9967266775777414,0.9999410694817596
71,0.0019523311639204621,1.0,1.0,1.0
72,0.0017819931963458657,0.9983633387888707,0.9983633387888707,0.99999732134008
73,0.0017995565431192517,0.997545008183306,0.9975389663658737,0.9999919640202399
74,0.0018015046371147037,1.0,1.0,1.0
75,0.0016471825074404478,0.9991816693944353,0.9991809991809992,1.0
76,0.0016458048485219479,0.9991816693944353,0.9991809991809992,0.99999732134008
77,0.001812372007407248,0.9983633387888707,0.9983606557377049,0.99999732134008
78,0.0015944258775562048,0.9991816693944353,0.9991809991809992,1.0
79,0.0015564694767817855,0.9983633387888707,0.9983633387888707,0.9999919640202399
80,0.0014072108315303922,0.9991816693944353,0.9991809991809992,0.99999732134008
81,0.0015947258798405528,1.0,1.0,1.0
82,0.0014182280283421278,1.0,1.0,1.0
83,0.0014623893657699227,1.0,1.0,1.0
84,0.0014694659039378166,0.9991816693944353,0.9991823385118561,0.99999464268016
85,0.0014422655804082751,0.9983633387888707,0.9983633387888707,0.9999919640202399
86,0.0014519249089062214,0.9991816693944353,0.9991823385118561,0.9999785707206399
87,0.0015358095988631248,0.9983633387888707,0.9983606557377049,0.9999946426801599
88,0.0012762482510879636,1.0,1.0,1.0
89,0.0012957309372723103,0.9983633387888707,0.9983633387888707,0.99999732134008
90,0.0012683820677921176,0.9991816693944353,0.9991823385118561,1.0
91,0.001238758210092783,0.9991816693944353,0.9991809991809992,0.9999919640202399
92,0.0013329691719263792,1.0,1.0,1.0
93,0.001230441965162754,0.9991816693944353,0.9991809991809992,0.9999973213400799
94,0.001158142345957458,1.0,1.0,1.0
95,0.0012356804218143225,0.9991816693944353,0.9991823385118561,1.0
96,0.0011670378735288978,1.0,1.0,1.0
97,0.0012137065641582012,0.997545008183306,0.9975470155355682,0.9999946426801599
98,0.0011713579297065735,1.0,1.0,1.0
99,0.0011251105461269617,0.9991816693944353,0.9991809991809992,1.0
100,0.0010973385069519281,0.9991816693944353,0.9991823385118561,1.0
101,0.0010538076749071479,0.9991816693944353,0.9991823385118561,0.99999732134008
102,0.0008887782460078597,1.0,1.0,1.0
103,0.001064575626514852,0.9991816693944353,0.9991809991809992,1.0
104,0.0009379060356877744,1.0,1.0,1.0
105,0.0011609048815444112,0.9991816693944353,0.9991809991809992,1.0
106,0.001017307979054749,0.9991816693944353,0.9991823385118561,1.0
107,0.0009975825669243932,1.0,1.0,1.0
108,0.000918100296985358,0.9991816693944353,0.9991823385118561,1.0
109,0.0009406165918335319,1.0,1.0,1.0
110,0.0008522243588231504,1.0,1.0,1.0
111,0.0010167835280299187,1.0,1.0,1.0
112,0.0008520407136529684,1.0,1.0,1.0
113,0.0009727249853312969,1.0,1.0,1.0
114,0.0008987635956145823,1.0,1.0,1.0
115,0.0008846071432344615,1.0,1.0,1.0
116,0.0008065172587521374,1.0,1.0,1.0
117,0.000827846466563642,1.0,1.0,1.0
118,0.0008028220618143678,1.0,1.0,1.0
119,0.0008525829762220383,0.9991816693944353,0.9991823385118561,1.0
120,0.0007787104696035385,1.0,1.0,1.0
121,0.0008070756448432803,1.0,1.0,1.0
122,0.0008143269224092364,0.9991816693944353,0.9991809991809992,0.99999732134008
123,0.000819523585960269,0.9991816693944353,0.9991823385118561,0.99999732134008
124,0.0007463748333975673,1.0,1.0,1.0
125,0.0007814073469489813,1.0,1.0,1.0
126,0.0007559620426036417,1.0,1.0,1.0
127,0.000740821473300457,0.9991816693944353,0.9991823385118561,1.0
128,0.0007981227827258408,1.0,1.0,1.0
129,0.0006933824042789638,1.0,1.0,1.0
130,0.000703774276189506,1.0,1.0,1.0
131,0.000695802562404424,1.0,1.0,1.0
132,0.0007378470618277788,1.0,1.0,1.0
133,0.0008162907906807959,0.9983633387888707,0.9983633387888707,0.9999919640202399
134,0.0007272505899891257,1.0,1.0,1.0
135,0.000765376491472125,1.0,1.0,1.0
136,0.0006753705674782395,1.0,1.0,1.0
137,0.0007216004305519164,1.0,1.0,1.0
138,0.0007213294738903642,1.0,1.0,1.0
139,0.0005894963978789747,1.0,1.0,1.0
140,0.0007295747636817396,1.0,1.0,1.0
141,0.0006259089568629861,1.0,1.0,1.0
142,0.00066143594449386,1.0,1.0,1.0
143,0.000671581132337451,1.0,1.0,1.0
144,0.0006206528050825,1.0,1.0,1.0
145,0.000551051867660135,1.0,1.0,1.0
146,0.0006285798735916615,1.0,1.0,1.0
147,0.0005877650692127645,1.0,1.0,1.0
148,0.0006626599351875484,1.0,1.0,1.0
149,0.0005850783200003207,1.0,1.0,1.0
150,0.0005805762484669685,1.0,1.0,1.0
151,0.0005706519586965442,1.0,1.0,1.0
152,0.0005553111550398171,1.0,1.0,1.0
153,0.0005379216745495796,1.0,1.0,1.0
154,0.0005613812827505171,1.0,1.0,1.0
155,0.0005637584836222231,1.0,1.0,1.0
156,0.0005452118930406868,1.0,1.0,1.0
157,0.0005522155552171171,1.0,1.0,1.0
158,0.0006499484879896045,0.9991816693944353,0.9991809991809992,1.0
159,0.0005172630771994591,1.0,1.0,1.0
160,0.0005886409780941904,1.0,1.0,1.0
161,0.0006187359686009586,0.9991816693944353,0.9991823385118561,0.99999732134008
162,0.0005518172401934862,1.0,1.0,1.0
163,0.0005756175378337502,1.0,1.0,1.0
164,0.0006133692804723978,1.0,1.0,1.0
165,0.0005387547425925732,1.0,1.0,1.0
166,0.000514827377628535,1.0,1.0,1.0
167,0.0005954589578323066,0.9991816693944353,0.9991823385118561,1.0
168,0.0005024910788051784,1.0,1.0,1.0
169,0.0005238638841547072,0.9991816693944353,0.9991823385118561,1.0
170,0.0006188531406223774,0.9991816693944353,0.9991823385118561,0.99999732134008
171,0.0005216500721871853,1.0,1.0,1.0
172,0.0004656886449083686,1.0,1.0,1.0
173,0.000534654944203794,1.0,1.0,1.0
174,0.0005102040595375001,1.0,1.0,1.0
175,0.0004739762225653976,1.0,1.0,1.0
176,0.0004940201179124415,1.0,1.0,1.0
177,0.0005336588365025818,1.0,1.0,1.0
178,0.000518677057698369,1.0,1.0,1.0
179,0.0005126023315824568,1.0,1.0,1.0
180,0.0005045447614975274,1.0,1.0,1.0
181,0.00047368265222758055,1.0,1.0,1.0
182,0.00045426873839460313,1.0,1.0,1.0
183,0.0004702667938545346,1.0,1.0,1.0
184,0.0004502721130847931,1.0,1.0,1.0
185,0.0004585683345794678,1.0,1.0,1.0
186,0.0004711270739790052,1.0,1.0,1.0
187,0.0004607968148775399,1.0,1.0,1.0
188,0.0004412684647832066,1.0,1.0,1.0
189,0.0005193996476009488,0.9991816693944353,0.9991809991809992,1.0
190,0.00044605834409594536,1.0,1.0,1.0
191,0.00046319139073602855,1.0,1.0,1.0
192,0.0004294580139685422,1.0,1.0,1.0
193,0.0005167867639102042,1.0,1.0,1.0
194,0.0004407048982102424,1.0,1.0,1.0
195,0.0005160387372598052,1.0,1.0,1.0
196,0.0004483718366827816,1.0,1.0,1.0
197,0.00041677773697301745,1.0,1.0,1.0
198,0.0004731652734335512,1.0,1.0,1.0
199,0.00046737349475733936,1.0,1.0,1.0
200,0.00037719710962846875,1.0,1.0,1.0
201,0.00040885640191845596,1.0,1.0,1.0
202,0.0004136062925681472,1.0,1.0,1.0
203,0.000437355280155316,1.0,1.0,1.0
204,0.00040930983959697187,1.0,1.0,1.0
205,0.0004419089818838984,1.0,1.0,1.0
206,0.000448632548796013,1.0,1.0,1.0
207,0.00044085292029194534,1.0,1.0,1.0
208,0.0004009600670542568,1.0,1.0,1.0
209,0.00042011294863186777,1.0,1.0,1.0
210,0.00039726897375658154,1.0,1.0,1.0
211,0.00042889625183306634,1.0,1.0,1.0
212,0.0004037235921714455,1.0,1.0,1.0
213,0.00039236361044459045,1.0,1.0,1.0
214,0.0003854871611110866,1.0,1.0,1.0
215,0.00042442037374712527,1.0,1.0,1.0
216,0.000386481115128845,1.0,1.0,1.0
217,0.00039375934284180403,1.0,1.0,1.0
218,0.000402203033445403,1.0,1.0,1.0
219,0.0004406204679980874,1.0,1.0,1.0
220,0.0004397574230097234,1.0,1.0,1.0
221,0.0003992441052105278,1.0,1.0,1.0
222,0.0003962641058024019,1.0,1.0,1.0
223,0.0004016822495032102,1.0,1.0,1.0
224,0.0004218036774545908,1.0,1.0,1.0
225,0.00040682387771084905,1.0,1.0,1.0
226,0.0004207804158795625,1.0,1.0,1.0
227,0.00039450739859603345,1.0,1.0,1.0
228,0.0004024094087071717,1.0,1.0,1.0
229,0.0003940555907320231,1.0,1.0,1.0
230,0.0003978241584263742,1.0,1.0,1.0
231,0.0003812737122643739,1.0,1.0,1.0
232,0.00034803844755515456,1.0,1.0,1.0
233,0.00034031784161925316,1.0,1.0,1.0
234,0.0003703479596879333,1.0,1.0,1.0
235,0.00037462383625097573,1.0,1.0,1.0
236,0.0003612480068113655,1.0,1.0,1.0
237,0.0003727200091816485,1.0,1.0,1.0
238,0.00035592130734585226,1.0,1.0,1.0
239,0.0003660811635199934,1.0,1.0,1.0
240,0.0003827605687547475,1.0,1.0,1.0
241,0.0003714574850164354,1.0,1.0,1.0
242,0.00037751233321614563,1.0,1.0,1.0
243,0.0003517970035318285,1.0,1.0,1.0
244,0.00035897441557608545,1.0,1.0,1.0
245,0.00041608730680309236,1.0,1.0,1.0
246,0.00041788845555856824,1.0,1.0,1.0
247,0.0003604720695875585,1.0,1.0,1.0
248,0.0003992799611296505,1.0,1.0,1.0
249,0.00037815753603354096,1.0,1.0,1.0
250,0.0003530043177306652,1.0,1.0,1.0
251,0.0003090386453550309,1.0,1.0,1.0
252,0.0003446532355155796,1.0,1.0,1.0
253,0.00035335359279997647,1.0,1.0,1.0
254,0.00037648348370566964,1.0,1.0,1.0
255,0.00034577478072606027,1.0,1.0,1.0
256,0.0003631773579400033,1.0,1.0,1.0
257,0.000366770924301818,1.0,1.0,1.0
258,0.0003640095528680831,1.0,1.0,1.0
259,0.0003457221610005945,1.0,1.0,1.0
260,0.00035260518779978156,1.0,1.0,1.0
261,0.00036749127320945263,1.0,1.0,1.0
262,0.00034752042847685516,1.0,1.0,1.0
263,0.0003446113259997219,1.0,1.0,1.0
264,0.00033355416962876916,1.0,1.0,1.0
265,0.00034204332041554153,1.0,1.0,1.0
266,0.0003221697988919914,1.0,1.0,1.0
267,0.0003780080587603152,1.0,1.0,1.0
268,0.0003264424449298531,1.0,1.0,1.0
269,0.000313483556965366,1.0,1.0,1.0
270,0.0003605553356464952,1.0,1.0,1.0
271,0.00032311686663888395,1.0,1.0,1.0
272,0.00036459084367379546,1.0,1.0,1.0
273,0.00032511918107047677,1.0,1.0,1.0
274,0.00032274029217660427,1.0,1.0,1.0
275,0.00037706937291659415,1.0,1.0,1.0
276,0.00031237973598763347,1.0,1.0,1.0
277,0.000342743267538026,1.0,1.0,1.0
278,0.0003042684693355113,1.0,1.0,1.0
279,0.00032826297683641315,1.0,1.0,1.0
280,0.0003283363184891641,1.0,1.0,1.0
281,0.0003401134454179555,1.0,1.0,1.0
282,0.0003167588438373059,1.0,1.0,1.0
283,0.0003624039236456156,1.0,1.0,1.0
284,0.00031163531821221113,1.0,1.0,1.0
285,0.0003319094539619982,1.0,1.0,1.0
286,0.000344432657584548,1.0,1.0,1.0
287,0.00037911676918156445,1.0,1.0,1.0
288,0.00034179273643530905,1.0,1.0,1.0
289,0.0003158299659844488,1.0,1.0,1.0
290,0.00037231523310765624,1.0,1.0,1.0
291,0.00031714499345980585,1.0,1.0,1.0
292,0.0003118742606602609,1.0,1.0,1.0
293,0.0003121653280686587,1.0,1.0,1.0
294,0.00033760955557227135,1.0,1.0,1.0
295,0.0003191839496139437,1.0,1.0,1.0
296,0.00036400186945684254,0.9991816693944353,0.9991809991809992,1.0
297,0.0003209552669432014,1.0,1.0,1.0
298,0.00033600034657865763,1.0,1.0,1.0
299,0.00031094709993340075,1.0,1.0,1.0
300,0.00033702710061334074,1.0,1.0,1.0
301,0.0003017490089405328,1.0,1.0,1.0
302,0.000324354536132887,1.0,1.0,1.0
303,0.0003361026174388826,1.0,1.0,1.0
304,0.00034159744973294437,1.0,1.0,1.0
305,0.0003416891267988831,1.0,1.0,1.0
306,0.0002850676537491381,1.0,1.0,1.0
307,0.00029507707222364843,1.0,1.0,1.0
308,0.0003193523152731359,1.0,1.0,1.0
309,0.0002710319822654128,1.0,1.0,1.0
310,0.00032614069641567767,1.0,1.0,1.0
311,0.00033006194280460477,1.0,1.0,1.0
312,0.00029947367147542536,1.0,1.0,1.0
313,0.00030742373201064765,1.0,1.0,1.0
314,0.00032716456917114556,1.0,1.0,1.0
315,0.0003045989142265171,1.0,1.0,1.0
316,0.0003070909879170358,1.0,1.0,1.0
317,0.00029070029268041253,1.0,1.0,1.0
318,0.00026975266519002616,1.0,1.0,1.0
319,0.00035293729160912335,1.0,1.0,1.0
320,0.00030515174148604274,1.0,1.0,1.0
321,0.00028811063384637237,1.0,1.0,1.0
322,0.0002920998085755855,1.0,1.0,1.0
323,0.00030413002241402864,1.0,1.0,1.0
324,0.00032606825698167086,1.0,1.0,1.0
325,0.00028766802279278636,1.0,1.0,1.0
326,0.0003331928455736488,1.0,1.0,1.0
327,0.0003058266011066735,1.0,1.0,1.0
328,0.00035547208972275257,1.0,1.0,1.0
329,0.000322358391713351,1.0,1.0,1.0
330,0.00029549957253038883,1.0,1.0,1.0
331,0.0003341647097840905,1.0,1.0,1.0
332,0.00031528621912002563,1.0,1.0,1.0
333,0.0003160436754114926,1.0,1.0,1.0
334,0.00029404740780591965,1.0,1.0,1.0
335,0.00030299415811896324,1.0,1.0,1.0
336,0.0002690716937649995,1.0,1.0,1.0
337,0.00028691397164948285,1.0,1.0,1.0
338,0.00028527513495646417,1.0,1.0,1.0
339,0.0003151291166432202,0.9991816693944353,0.9991809991809992,1.0
340,0.00030264357337728143,1.0,1.0,1.0
341,0.00032036189804784954,1.0,1.0,1.0
342,0.0003345328150317073,1.0,1.0,1.0
343,0.0003114064165856689,1.0,1.0,1.0
344,0.000305119261611253,1.0,1.0,1.0
345,0.00028657467919401824,1.0,1.0,1.0
346,0.0003234029863961041,1.0,1.0,1.0
347,0.00032308115623891354,1.0,1.0,1.0
348,0.00032238662242889404,1.0,1.0,1.0
349,0.00031879605376161635,1.0,1.0,1.0
350,0.0003130237164441496,1.0,1.0,1.0
351,0.00033090688521042466,1.0,1.0,1.0
352,0.0003589939442463219,1.0,1.0,1.0
353,0.00028312206268310547,1.0,1.0,1.0
354,0.00029614183586090803,1.0,1.0,1.0
355,0.000310899515170604,1.0,1.0,1.0
356,0.0003440786967985332,1.0,1.0,1.0
357,0.00028942295466549695,1.0,1.0,1.0
358,0.00031260529067367315,1.0,1.0,1.0
359,0.000283093802863732,1.0,1.0,1.0
360,0.00027920666616410017,1.0,1.0,1.0
361,0.0002990444772876799,1.0,1.0,1.0
362,0.0003183485532645136,1.0,1.0,1.0
363,0.00030944758327677846,1.0,1.0,1.0
364,0.00033633914426900446,1.0,1.0,1.0
365,0.0002870871976483613,1.0,1.0,1.0
366,0.0003157226601615548,1.0,1.0,1.0
367,0.00031147547997534275,1.0,1.0,1.0
368,0.00030845869332551956,1.0,1.0,1.0
369,0.0002943341387435794,1.0,1.0,1.0
370,0.00030153541592881083,1.0,1.0,1.0
371,0.00031553421285934746,1.0,1.0,1.0
372,0.0003296412178315222,1.0,1.0,1.0
373,0.0003001814184244722,1.0,1.0,1.0
374,0.0003298851370345801,1.0,1.0,1.0
375,0.0002899929240811616,1.0,1.0,1.0
376,0.0002936079981736839,1.0,1.0,1.0
377,0.0002747736871242523,1.0,1.0,1.0
378,0.0003170738054905087,1.0,1.0,1.0
379,0.00033351004822179675,1.0,1.0,1.0
380,0.00031347828917205334,1.0,1.0,1.0
381,0.0002988927881233394,1.0,1.0,1.0
382,0.00033642479684203863,1.0,1.0,1.0
383,0.0003223773674108088,1.0,1.0,1.0
384,0.0003003595629706979,1.0,1.0,1.0
385,0.0003244171675760299,1.0,1.0,1.0
386,0.0002924384898506105,1.0,1.0,1.0
387,0.0003307954757474363,1.0,1.0,1.0
388,0.00029393259319476783,1.0,1.0,1.0
389,0.0003228233545087278,1.0,1.0,1.0
390,0.00028116052271798253,1.0,1.0,1.0
391,0.0003014094545505941,1.0,1.0,1.0
392,0.000267120951320976,1.0,1.0,1.0
393,0.0002708587853703648,1.0,1.0,1.0
394,0.0002875681675504893,1.0,1.0,1.0
395,0.00027358013903722167,1.0,1.0,1.0
396,0.0003036588605027646,1.0,1.0,1.0
397,0.0003061232855543494,1.0,1.0,1.0
398,0.00027887694886885583,1.0,1.0,1.0
399,0.00031478292657993734,1.0,1.0,1.0
400,0.00028586029657162726,1.0,1.0,1.0
