Epoch,Loss,Accuracy,F1,AUC
113,0.01466195099055767,1.0,1.0,1.0
114,0.01535014621913433,1.0,1.0,1.0
115,0.0186421200633049,1.0,1.0,1.0
116,0.015257158316671848,1.0,1.0,1.0
117,0.020887715741991997,1.0,1.0,1.0
118,0.014265245757997036,1.0,1.0,1.0
119,0.016844527795910835,1.0,1.0,1.0
120,0.012963429093360901,1.0,1.0,1.0
121,0.014876496978104115,1.0,1.0,1.0
122,0.018570346757769585,1.0,1.0,1.0
123,0.014897793531417847,1.0,1.0,1.0
124,0.014480124227702618,1.0,1.0,1.0
125,0.018028024584054947,1.0,1.0,1.0
126,0.014322907663881779,1.0,1.0,1.0
127,0.0149608189240098,1.0,1.0,1.0
128,0.014343088492751122,1.0,1.0,1.0
129,0.015521328896284103,1.0,1.0,1.0
130,0.014100666157901287,1.0,1.0,1.0
131,0.015747206285595894,1.0,1.0,1.0
132,0.01505893561989069,1.0,1.0,1.0
133,0.015614689327776432,1.0,1.0,1.0
134,0.012117935344576836,1.0,1.0,1.0
135,0.01420618686825037,1.0,1.0,1.0
136,0.013114163652062416,1.0,1.0,1.0
137,0.01358962245285511,1.0,1.0,1.0
138,0.01477273553609848,1.0,1.0,1.0
139,0.011719546280801296,1.0,1.0,1.0
140,0.012139799073338509,1.0,1.0,1.0
141,0.012535037472844124,1.0,1.0,1.0
142,0.015025192871689796,1.0,1.0,1.0
143,0.012381779961287975,1.0,1.0,1.0
144,0.019055411219596863,1.0,1.0,1.0
145,0.011932184919714928,1.0,1.0,1.0
146,0.01360409613698721,1.0,1.0,1.0
147,0.011312528513371944,1.0,1.0,1.0
148,0.012111947871744633,1.0,1.0,1.0
149,0.009832557290792465,1.0,1.0,1.0
150,0.01374614704400301,1.0,1.0,1.0
151,0.011431097984313965,1.0,1.0,1.0
152,0.011175820603966713,1.0,1.0,1.0
153,0.011060923337936401,1.0,1.0,1.0
154,0.009546608664095402,1.0,1.0,1.0
155,0.012622051872313023,1.0,1.0,1.0
156,0.01120822224766016,1.0,1.0,1.0
157,0.008767623454332352,1.0,1.0,1.0
158,0.012148182839155197,1.0,1.0,1.0
159,0.01478959433734417,1.0,1.0,1.0
160,0.009394933469593525,1.0,1.0,1.0
161,0.011904947459697723,1.0,1.0,1.0
162,0.009999515488743782,1.0,1.0,1.0
163,0.009868903085589409,1.0,1.0,1.0
164,0.010598278604447842,1.0,1.0,1.0
165,0.011128577403724194,1.0,1.0,1.0
166,0.00855922605842352,1.0,1.0,1.0
167,0.01077528577297926,1.0,1.0,1.0
168,0.01289888471364975,1.0,1.0,1.0
169,0.011420227587223053,1.0,1.0,1.0
170,0.01057310588657856,1.0,1.0,1.0
171,0.009394198656082153,1.0,1.0,1.0
172,0.012491456232964993,1.0,1.0,1.0
173,0.009661988355219364,1.0,1.0,1.0
174,0.008166166953742504,1.0,1.0,1.0
175,0.011702075600624084,1.0,1.0,1.0
176,0.006875055842101574,1.0,1.0,1.0
177,0.010237148962914944,1.0,1.0,1.0
178,0.008042285218834877,1.0,1.0,1.0
179,0.00896447617560625,1.0,1.0,1.0
180,0.010853894986212254,1.0,1.0,1.0
181,0.008217237889766693,1.0,1.0,1.0
182,0.008765689097344875,1.0,1.0,1.0
183,0.01051211915910244,1.0,1.0,1.0
184,0.00924338586628437,1.0,1.0,1.0
185,0.009247430600225925,1.0,1.0,1.0
186,0.008924867957830429,1.0,1.0,1.0
187,0.00948323868215084,1.0,1.0,1.0
188,0.007221105042845011,1.0,1.0,1.0
189,0.010022671893239021,1.0,1.0,1.0
190,0.009090232662856579,1.0,1.0,1.0
191,0.009810392744839191,1.0,1.0,1.0
192,0.009227728471159935,1.0,1.0,1.0
193,0.00961589626967907,1.0,1.0,1.0
194,0.007483686786144972,1.0,1.0,1.0
195,0.009481978602707386,1.0,1.0,1.0
196,0.009454712271690369,1.0,1.0,1.0
197,0.0079239122569561,1.0,1.0,1.0
198,0.009336207062005997,1.0,1.0,1.0
199,0.009831227362155914,1.0,1.0,1.0
200,0.007210983894765377,1.0,1.0,1.0
201,0.00822171475738287,1.0,1.0,1.0
202,0.008891125209629536,1.0,1.0,1.0
203,0.00806229654699564,1.0,1.0,1.0
204,0.008232975378632545,1.0,1.0,1.0
205,0.00962409283965826,1.0,1.0,1.0
206,0.00843827798962593,1.0,1.0,1.0
207,0.008828114718198776,1.0,1.0,1.0
208,0.009547869674861431,1.0,1.0,1.0
209,0.008186735212802887,1.0,1.0,1.0
210,0.006961930077522993,1.0,1.0,1.0
211,0.008046464994549751,1.0,1.0,1.0
212,0.010338377207517624,1.0,1.0,1.0
213,0.009658250026404858,1.0,1.0,1.0
214,0.007291023153811693,1.0,1.0,1.0
215,0.010752078145742416,1.0,1.0,1.0
216,0.0072237239219248295,1.0,1.0,1.0
217,0.008743558079004288,1.0,1.0,1.0
218,0.008255185559391975,1.0,1.0,1.0
219,0.00795694999396801,1.0,1.0,1.0
220,0.009536066092550755,1.0,1.0,1.0
221,0.006938168313354254,1.0,1.0,1.0
222,0.006883397698402405,1.0,1.0,1.0
223,0.006557967979460955,1.0,1.0,1.0
224,0.008442879654467106,1.0,1.0,1.0
225,0.008026540279388428,1.0,1.0,1.0
226,0.0067570144310593605,1.0,1.0,1.0
227,0.008117512799799442,1.0,1.0,1.0
228,0.008843211457133293,1.0,1.0,1.0
229,0.008997999131679535,1.0,1.0,1.0
230,0.007474164944142103,1.0,1.0,1.0
231,0.008520674891769886,1.0,1.0,1.0
232,0.006966178771108389,1.0,1.0,1.0
233,0.008284050971269608,1.0,1.0,1.0
234,0.007516694720834494,1.0,1.0,1.0
235,0.008606646209955215,1.0,1.0,1.0
236,0.00796240009367466,1.0,1.0,1.0
237,0.006738199852406979,1.0,1.0,1.0
238,0.005166428163647652,1.0,1.0,1.0
239,0.006345177069306374,1.0,1.0,1.0
240,0.007464888505637646,1.0,1.0,1.0
241,0.006709807552397251,1.0,1.0,1.0
242,0.006087122485041618,1.0,1.0,1.0
243,0.007348895072937012,1.0,1.0,1.0
244,0.0068759857676923275,1.0,1.0,1.0
245,0.0066304258070886135,1.0,1.0,1.0
246,0.008137831464409828,1.0,1.0,1.0
247,0.007652046624571085,1.0,1.0,1.0
248,0.005703796166926622,1.0,1.0,1.0
249,0.010736113414168358,1.0,1.0,1.0
250,0.006170618813484907,1.0,1.0,1.0
251,0.006473151035606861,1.0,1.0,1.0
252,0.00666414387524128,1.0,1.0,1.0
253,0.0050447559915483,1.0,1.0,1.0
254,0.006217071320861578,1.0,1.0,1.0
255,0.006941762752830982,1.0,1.0,1.0
256,0.0067609460093081,1.0,1.0,1.0
257,0.0060083577409386635,1.0,1.0,1.0
258,0.006744678597897291,1.0,1.0,1.0
259,0.0063742706552147865,1.0,1.0,1.0
260,0.006300065200775862,1.0,1.0,1.0
261,0.0068261343985795975,1.0,1.0,1.0
262,0.0065985312685370445,1.0,1.0,1.0
263,0.00580175593495369,1.0,1.0,1.0
264,0.006771156098693609,1.0,1.0,1.0
265,0.006726612336933613,1.0,1.0,1.0
266,0.007419789209961891,1.0,1.0,1.0
267,0.006655274890363216,1.0,1.0,1.0
268,0.00555855268612504,1.0,1.0,1.0
269,0.006712374277412891,1.0,1.0,1.0
270,0.006597612518817186,1.0,1.0,1.0
271,0.005817770026624203,1.0,1.0,1.0
272,0.00635130237787962,1.0,1.0,1.0
273,0.007077869027853012,1.0,1.0,1.0
274,0.0052649592980742455,1.0,1.0,1.0
275,0.005241019651293755,1.0,1.0,1.0
276,0.005629448220133781,1.0,1.0,1.0
277,0.006626868154853582,1.0,1.0,1.0
278,0.00847642496228218,1.0,1.0,1.0
279,0.007260031066834927,1.0,1.0,1.0
280,0.008361107669770718,1.0,1.0,1.0
281,0.007034409325569868,1.0,1.0,1.0
282,0.0064422208815813065,1.0,1.0,1.0
283,0.006248071789741516,1.0,1.0,1.0
284,0.008944731205701828,1.0,1.0,1.0
285,0.007222684100270271,1.0,1.0,1.0
286,0.00790297333151102,1.0,1.0,1.0
287,0.0061180321499705315,1.0,1.0,1.0
288,0.0070818522945046425,1.0,1.0,1.0
289,0.00847210269421339,1.0,1.0,1.0
290,0.0062750098295509815,1.0,1.0,1.0
291,0.00725591043010354,1.0,1.0,1.0
292,0.006664186250418425,1.0,1.0,1.0
293,0.005900909658521414,1.0,1.0,1.0
294,0.0057286894880235195,1.0,1.0,1.0
295,0.0052096168510615826,1.0,1.0,1.0
296,0.006511280778795481,1.0,1.0,1.0
297,0.00573388859629631,1.0,1.0,1.0
298,0.006072121672332287,1.0,1.0,1.0
299,0.0067649297416210175,1.0,1.0,1.0
300,0.006589147262275219,1.0,1.0,1.0
301,0.006731001660227776,1.0,1.0,1.0
302,0.006605955772101879,1.0,1.0,1.0
303,0.005232066381722689,1.0,1.0,1.0
304,0.006335312034934759,1.0,1.0,1.0
305,0.005556365009397268,1.0,1.0,1.0
306,0.006061244290322065,1.0,1.0,1.0
307,0.005950426682829857,1.0,1.0,1.0
308,0.00748550146818161,1.0,1.0,1.0
309,0.006919782608747482,1.0,1.0,1.0
310,0.006702789571136236,1.0,1.0,1.0
311,0.005960340145975351,1.0,1.0,1.0
312,0.0055108461529016495,1.0,1.0,1.0
313,0.006129568908363581,1.0,1.0,1.0
314,0.0068677267991006374,1.0,1.0,1.0
315,0.005000452511012554,1.0,1.0,1.0
316,0.006742546800523996,1.0,1.0,1.0
317,0.004756601992994547,1.0,1.0,1.0
318,0.005875786766409874,1.0,1.0,1.0
319,0.007357486058026552,1.0,1.0,1.0
320,0.00610628305003047,1.0,1.0,1.0
321,0.005787611939013004,1.0,1.0,1.0
322,0.006827154196798801,1.0,1.0,1.0
323,0.008318755775690079,1.0,1.0,1.0
324,0.006568030919879675,1.0,1.0,1.0
325,0.005132642108947039,1.0,1.0,1.0
326,0.006097110919654369,1.0,1.0,1.0
327,0.006019973661750555,1.0,1.0,1.0
328,0.007469169795513153,1.0,1.0,1.0
329,0.008019977249205112,1.0,1.0,1.0
330,0.005767525639384985,1.0,1.0,1.0
331,0.007220084313303232,1.0,1.0,1.0
332,0.005740591790527105,1.0,1.0,1.0
333,0.007054678630083799,1.0,1.0,1.0
334,0.0055708629079163074,1.0,1.0,1.0
335,0.007563912775367498,1.0,1.0,1.0
336,0.005739577114582062,1.0,1.0,1.0
337,0.006622649263590574,1.0,1.0,1.0
338,0.007035932969301939,1.0,1.0,1.0
339,0.006855434738099575,1.0,1.0,1.0
340,0.007325808983296156,1.0,1.0,1.0
341,0.005492398049682379,1.0,1.0,1.0
342,0.005515454337000847,1.0,1.0,1.0
343,0.006170649081468582,1.0,1.0,1.0
344,0.007080814801156521,1.0,1.0,1.0
345,0.005602977238595486,1.0,1.0,1.0
346,0.004665645770728588,1.0,1.0,1.0
347,0.005206038244068623,1.0,1.0,1.0
348,0.004768791142851114,1.0,1.0,1.0
349,0.006236143410205841,1.0,1.0,1.0
350,0.005926496349275112,1.0,1.0,1.0
351,0.005668909288942814,1.0,1.0,1.0
352,0.0054569607600569725,1.0,1.0,1.0
353,0.005614893976598978,1.0,1.0,1.0
354,0.005227811634540558,1.0,1.0,1.0
355,0.006392174866050482,1.0,1.0,1.0
356,0.006737123243510723,1.0,1.0,1.0
357,0.007550527807325125,1.0,1.0,1.0
358,0.006598134990781546,1.0,1.0,1.0
359,0.006493318360298872,1.0,1.0,1.0
360,0.00583051098510623,1.0,1.0,1.0
361,0.006125874817371368,1.0,1.0,1.0
362,0.007672375999391079,1.0,1.0,1.0
363,0.006015152670443058,1.0,1.0,1.0
364,0.00602378323674202,1.0,1.0,1.0
365,0.005186089780181646,1.0,1.0,1.0
366,0.005720704328268766,1.0,1.0,1.0
367,0.005499816033989191,1.0,1.0,1.0
368,0.0048211850225925446,1.0,1.0,1.0
369,0.0056128716096282005,1.0,1.0,1.0
370,0.0065590981394052505,1.0,1.0,1.0
371,0.007708130870014429,1.0,1.0,1.0
372,0.005524998996406794,1.0,1.0,1.0
373,0.0063000270165503025,1.0,1.0,1.0
374,0.006227295380085707,1.0,1.0,1.0
375,0.005027811508625746,1.0,1.0,1.0
376,0.008007249794900417,1.0,1.0,1.0
377,0.005414365790784359,1.0,1.0,1.0
378,0.004923637490719557,1.0,1.0,1.0
379,0.004956777673214674,1.0,1.0,1.0
380,0.007205395959317684,1.0,1.0,1.0
381,0.005725874099880457,1.0,1.0,1.0
382,0.007877519354224205,1.0,1.0,1.0
383,0.00559824425727129,1.0,1.0,1.0
384,0.006821556482464075,1.0,1.0,1.0
385,0.006277380045503378,1.0,1.0,1.0
386,0.008281312882900238,1.0,1.0,1.0
387,0.006089148111641407,1.0,1.0,1.0
388,0.00690442742779851,1.0,1.0,1.0
389,0.004837860818952322,1.0,1.0,1.0
390,0.004933249205350876,1.0,1.0,1.0
391,0.005910217761993408,1.0,1.0,1.0
392,0.004990843590348959,1.0,1.0,1.0
393,0.006061207968741655,1.0,1.0,1.0
394,0.005508536007255316,1.0,1.0,1.0
395,0.0071646301075816154,1.0,1.0,1.0
396,0.005936551373451948,1.0,1.0,1.0
397,0.005778128281235695,1.0,1.0,1.0
398,0.005620824173092842,1.0,1.0,1.0
399,0.006418704055249691,1.0,1.0,1.0
400,0.007399077992886305,1.0,1.0,1.0
